epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
13,0.0005314285517670214,0.5003300905227661,0.0009826218010857701,0.6936267614364624,0.5003973841667175,0.46147167682647705,0.0,0.5000931620597839,0.693182110786438,0.49988803267478943,0.42189109325408936
14,0.0007071428699418902,0.5003295540809631,0.0009780399268493056,0.693627119064331,0.5003893971443176,0.45939284563064575,0.0,0.5002902150154114,0.6931672692298889,0.5002040266990662,0.4143400490283966
15,0.006338571198284626,0.5004572868347168,0.0009729356970638037,0.6934807300567627,0.5004451274871826,0.4647813141345978,0.0041866665706038475,0.5004346966743469,0.6934849619865417,0.5002003908157349,0.41433703899383545
16,0.003258571494370699,0.5003600716590881,0.0009673149324953556,0.6935216784477234,0.5003916025161743,0.45910605788230896,0.0,0.5003116726875305,0.6931840181350708,0.500128448009491,0.4924430251121521
17,0.00036285712849348783,0.500350296497345,0.0009611837449483573,0.6934940814971924,0.5003097653388977,0.46603524684906006,0.0,0.5003477334976196,0.6931623816490173,0.5000854730606079,0.43768951296806335
18,0.006915714126080275,0.5004243850708008,0.000954548770096153,0.6935121417045593,0.5003930330276489,0.45938313007354736,0.0,0.5004221200942993,0.6941595077514648,0.500218391418457,0.4847135841846466
19,0.003501428524032235,0.5003505349159241,0.0009474172838963568,0.6934188604354858,0.5003625154495239,0.4634908437728882,0.0,0.5002946853637695,0.6931660175323486,0.5000166893005371,0.42199966311454773
20,0.004317143000662327,0.5004176497459412,0.0009397971443831921,0.6934056878089905,0.5004445910453796,0.45733702182769775,0.0,0.5004610419273376,0.6931722164154053,0.5004028081893921,0.39104217290878296
21,0.0023300000466406345,0.5003499984741211,0.0009316966170445085,0.6934629678726196,0.5003997683525085,0.46095988154411316,0.0,0.5003962516784668,0.6931591033935547,0.5004799962043762,0.3989245593547821
22,0.002355714328587055,0.5002481937408447,0.0009231246076524258,0.6934820413589478,0.500322699546814,0.45527204871177673,7.999999797903001e-05,0.5003321170806885,0.7203090786933899,0.5002832412719727,0.46954265236854553
23,0.007582857273519039,0.5004236698150635,0.0009140904294326901,0.6934688091278076,0.5004035234451294,0.4554140567779541,0.0,0.5003414750099182,0.6935998201370239,0.5001871585845947,0.5315881967544556
24,0.003941428381949663,0.5003386735916138,0.0009046039776876569,0.693427562713623,0.5004254579544067,0.4608657658100128,0.0,0.5002594590187073,0.6931690573692322,0.5003698468208313,0.47704002261161804
25,0.006044285837560892,0.5003787875175476,0.0008946756715886295,0.6934031844139099,0.5003392100334167,0.46185994148254395,0.0,0.500381588935852,0.6931620240211487,0.5003600120544434,0.43792977929115295
26,0.003717142855748534,0.5003921985626221,0.0008843163377605379,0.693411648273468,0.5003706216812134,0.45680147409439087,0.0,0.500500500202179,0.6931796669960022,0.5004556179046631,0.46147844195365906
27,0.001207142835482955,0.5003508925437927,0.0008735373266972601,0.6934027075767517,0.5004079341888428,0.4623309373855591,0.0041866665706038475,0.5004385709762573,0.6931571960449219,0.5003798604011536,0.41448572278022766
28,0.0005928571335971355,0.5003261566162109,0.0008623503963463008,0.6934528946876526,0.5003321170806885,0.4569779336452484,0.0041866665706038475,0.5002519488334656,0.6932919025421143,0.5001927018165588,0.5159589648246765
29,0.009942857548594475,0.5002910494804382,0.0008507677703164518,0.6934285163879395,0.5003634095191956,0.4603026509284973,0.0,0.5004403591156006,0.6932660937309265,0.5001598000526428,0.49247387051582336
30,0.006457142997533083,0.500360369682312,0.0008388021378777921,0.6933866143226624,0.5004103779792786,0.4515128433704376,0.0,0.5005024671554565,0.6932168006896973,0.5004644393920898,0.46930840611457825
31,0.0038671428337693214,0.5004375576972961,0.0008264665957540274,0.6933706402778625,0.5003587007522583,0.46237713098526,0.0,0.500251054763794,0.6931724548339844,0.5002963542938232,0.39877817034721375
32,0.006798571441322565,0.5004004836082458,0.0008137745899148285,0.6933162212371826,0.500464916229248,0.4561210870742798,0.0,0.5003420114517212,0.6932041645050049,0.5001679062843323,0.46903032064437866
33,0.008898571133613586,0.5003687143325806,0.000800740031991154,0.693408727645874,0.5003558397293091,0.45274704694747925,3.333333370392211e-05,0.5002403855323792,0.8435620665550232,0.5001169443130493,0.49233779311180115
34,0.0009114285930991173,0.5004081130027771,0.0007873771828599274,0.6933849453926086,0.5003628730773926,0.4610545039176941,0.0,0.5003077983856201,0.6933861970901489,0.500225841999054,0.43781235814094543
35,0.014697142876684666,0.5003610849380493,0.0007737005944363773,0.6933252215385437,0.5004154443740845,0.4566669762134552,0.0,0.5002403259277344,0.6932123303413391,0.5007214546203613,0.35998788475990295
36,0.006692857015877962,0.5003862977027893,0.0007597252842970192,0.6934059858322144,0.5004550218582153,0.4516392648220062,0.0,0.5004664063453674,0.693411111831665,0.50017249584198,0.4299484193325043
37,0.007494285702705383,0.5004004836082458,0.0007454665610566735,0.6933078765869141,0.5004221796989441,0.4480377435684204,0.0,0.5002908110618591,0.6931635141372681,0.5003076195716858,0.44570326805114746
