epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
19,0.02542000077664852,0.5001028776168823,0.0018947819480672479,0.6931981444358826,0.5001097321510315,0.4818057417869568,6.666666649834951e-06,0.4998989701271057,0.693213701248169,0.49992913007736206,0.5939627885818481
20,0.027208572253584862,0.5002419352531433,0.0018795339856296778,0.6931993961334229,0.5000311136245728,0.4841008186340332,0.0,0.5002270936965942,0.6931849718093872,0.4993591606616974,0.24980448186397552
21,0.02377714216709137,0.5002974271774292,0.0018633248982951045,0.69319748878479,0.5001280307769775,0.4765550196170807,0.0,0.5002853870391846,0.6931858658790588,0.4999566674232483,0.5002067685127258
22,0.026489999145269394,0.500037431716919,0.001846172148361802,0.6931994557380676,0.5000157356262207,0.4748587906360626,0.0,0.49961233139038086,0.693190336227417,0.49942123889923096,0.499671071767807
23,0.028625713661313057,0.5002396106719971,0.0018280948279425502,0.6931971907615662,0.5000892281532288,0.4782988131046295,0.0,0.5000408887863159,0.6931841373443604,0.49995359778404236,0.48056069016456604
24,0.025684285908937454,0.5000459551811218,0.0018091124948114157,0.6931986808776855,0.4999538064002991,0.4725109338760376,4.666666791308671e-05,0.4999326765537262,0.693172812461853,0.4996478855609894,0.3436797559261322
25,0.026811428368091583,0.5001952052116394,0.0017892459873110056,0.6931944489479065,0.5001112818717957,0.4769054353237152,4.666666791308671e-05,0.500200092792511,0.6931859850883484,0.5001148581504822,0.3502868115901947
26,0.021281428635120392,0.500174343585968,0.0017685169586911798,0.6931961178779602,0.5000887513160706,0.4767411947250366,0.0041866665706038475,0.4996909499168396,0.6931803226470947,0.4994317889213562,0.4059913158416748
27,0.028478572145104408,0.5002867579460144,0.0017469481099396944,0.6931936740875244,0.5002090930938721,0.47994092106819153,0.0,0.5005242228507996,0.6931911706924438,0.5004482269287109,0.40681758522987366
0,0.029577143490314484,0.5001481175422668,0.00039999998989515007,0.7173048853874207,0.5000627636909485,0.4939098656177521,0.0,0.4999566376209259,0.6932210922241211,0.4996599853038788,0.4061768352985382
1,0.02864000014960766,0.4999704360961914,0.0007999999797903001,0.6979056596755981,0.49981415271759033,0.4837045967578888,0.0004866666567977518,0.5000633001327515,0.6931729912757874,0.4996952414512634,0.4374520480632782
2,0.02499142847955227,0.5003553628921509,0.0012000000569969416,0.6951180696487427,0.5002577900886536,0.48191219568252563,0.01724666729569435,0.5002861022949219,0.6931844353675842,0.4997918903827667,0.43753668665885925
3,0.02466999925673008,0.5002052783966064,0.0015999999595806003,0.6939715147018433,0.5001217126846313,0.4865599572658539,0.0009800000116229057,0.5001120567321777,0.693169891834259,0.5000345706939697,0.500284731388092
4,0.019102856516838074,0.500299334526062,0.0020000000949949026,0.6933274269104004,0.5002147555351257,0.4674559533596039,0.0004866666567977518,0.5000702738761902,0.6931662559509277,0.5000542998313904,0.4377663731575012
5,0.01347142830491066,0.5000913739204407,0.0020000000949949026,0.6931688189506531,0.5001265406608582,0.4550374746322632,0.0041866665706038475,0.5002506375312805,0.6931653618812561,0.49990445375442505,0.37511590123176575
6,0.029358571395277977,0.5002856254577637,0.001999453641474247,0.6931639909744263,0.5002104043960571,0.46181556582450867,4.666666791308671e-05,0.5005908608436584,0.6931664943695068,0.4997461140155792,0.374997079372406
7,0.02029428631067276,0.5003015995025635,0.0019978147465735674,0.6931673884391785,0.5001641511917114,0.4716969430446625,0.0,0.5002652406692505,0.6931614875793457,0.5000122785568237,0.40646323561668396
8,0.02971428632736206,0.5003292560577393,0.001995085272938013,0.6931799054145813,0.5001320838928223,0.46984612941741943,0.00015999999595806003,0.5004573464393616,0.6931782960891724,0.5000702142715454,0.4690503478050232
9,0.03212999925017357,0.5003207325935364,0.001991268480196595,0.6931890845298767,0.5002710223197937,0.4767478108406067,0.0,0.4999142587184906,0.6931968927383423,0.49959614872932434,0.5935671925544739
10,0.02588285692036152,0.5000104904174805,0.001986368093639612,0.6931959986686707,0.5000302195549011,0.4729446768760681,0.0,0.5000267624855042,0.6932665109634399,0.4996218979358673,0.4373878538608551
11,0.024651428684592247,0.5001266598701477,0.001980389701202512,0.6931974291801453,0.500001847743988,0.4776264727115631,0.0,0.5001134872436523,0.6931935548782349,0.4997958838939667,0.4062873125076294
12,0.019282856956124306,0.5005464553833008,0.0019733398221433163,0.6931959390640259,0.5003721714019775,0.47680291533470154,0.0,0.4996737539768219,0.6932140588760376,0.49944427609443665,0.4372323751449585
13,0.02808857150375843,0.5000889301300049,0.00196522637270391,0.6932031512260437,0.499957799911499,0.4807507395744324,0.250873327255249,0.4999995529651642,0.6931926012039185,0.4998408555984497,0.7188807129859924
14,0.025798572227358818,0.5002121925354004,0.001956057734787464,0.6932001113891602,0.5001598000526428,0.4814760386943817,0.0,0.49972841143608093,0.6931853890419006,0.4997962415218353,0.5000462532043457
15,0.025989999994635582,0.5001567006111145,0.0019458443857729435,0.6932000517845154,0.5000953078269958,0.47717076539993286,0.0,0.5001533031463623,0.6931738257408142,0.49982044100761414,0.4688160717487335
16,0.028591427952051163,0.5002893805503845,0.0019345971522852778,0.6931975483894348,0.5001029968261719,0.48001253604888916,0.0041866665706038475,0.5004305243492126,0.6931975483894348,0.5002042651176453,0.4378977119922638
17,0.03134285658597946,0.5002149939537048,0.0019223286071792245,0.6932008862495422,0.5000289082527161,0.4780857563018799,0.00026000000070780516,0.5000495910644531,0.6931709051132202,0.49977684020996094,0.6562852263450623
18,0.02509428560733795,0.5003019571304321,0.0019090520218014717,0.6931985020637512,0.5001726746559143,0.4780353009700775,4.666666791308671e-05,0.4999809265136719,0.6932098865509033,0.49939584732055664,0.4996456503868103
19,0.02717714197933674,0.5002501606941223,0.0018947819480672479,0.693199098110199,0.5000179409980774,0.48157766461372375,6.666666649834951e-06,0.49991634488105774,0.6932035684585571,0.4996316730976105,0.37491121888160706
20,0.02832285687327385,0.5001888275146484,0.0018795339856296778,0.6932002902030945,0.500154435634613,0.4840877056121826,0.0,0.5002551674842834,0.6931909322738647,0.4995158314704895,0.24988286197185516
21,0.019008571282029152,0.5002936124801636,0.0018633248982951045,0.6931979656219482,0.5001880526542664,0.4789321720600128,0.0004866666567977518,0.5003214478492737,0.6931928396224976,0.4999537467956543,0.5002038478851318
22,0.023562857881188393,0.49995434284210205,0.001846172148361802,0.6932006478309631,0.49978065490722656,0.47469598054885864,0.0,0.499564528465271,0.6931930184364319,0.4994719922542572,0.46848925948143005
23,0.023845713585615158,0.5002903342247009,0.0018280948279425502,0.6931976079940796,0.5000590085983276,0.47816094756126404,0.0041866665706038475,0.5003190636634827,0.6931800246238708,0.5000200271606445,0.5940707921981812
24,0.024782856926321983,0.5001116991043091,0.0018091124948114157,0.693196713924408,0.5000320076942444,0.4726756811141968,0.0020800000056624413,0.5000185966491699,0.6931622624397278,0.4997466802597046,0.4687468707561493
25,0.02524428628385067,0.5003481507301331,0.0017892459873110056,0.6931949257850647,0.500230610370636,0.4773422181606293,0.0041866665706038475,0.5002313256263733,0.6931933164596558,0.49990934133529663,0.4688994586467743
26,0.016918571665883064,0.5001931190490723,0.0017685169586911798,0.6931965351104736,0.5000826120376587,0.47365257143974304,0.0009800000116229057,0.49955570697784424,0.693170428276062,0.500042200088501,0.2814144492149353
27,0.02858142927289009,0.5002456903457642,0.0017469481099396944,0.6931928992271423,0.5001148581504822,0.47509267926216125,0.250873327255249,0.5003327131271362,0.6931989789009094,0.5002641081809998,0.40666791796684265
