epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
27,0.038120001554489136,0.5515785813331604,0.0017469481099396944,0.6887107491493225,0.5356650948524475,0.5344367623329163,0.05158666521310806,0.5446826815605164,0.689768373966217,0.5303475856781006,0.5357224345207214
28,0.04252856969833374,0.5586103796958923,0.0017245629569515586,0.6873793601989746,0.5404645800590515,0.5387634634971619,0.030393334105610847,0.5611085891723633,0.6869169473648071,0.5403658747673035,0.5545839667320251
29,0.049384284764528275,0.5693439841270447,0.0017013861797749996,0.6849648952484131,0.5476012825965881,0.5468751788139343,0.08355333656072617,0.5719547867774963,0.6846749186515808,0.5492026209831238,0.5453460216522217
30,0.06126571446657181,0.5833123326301575,0.001677442924119532,0.6812103986740112,0.5570242404937744,0.556654155254364,0.06382666528224945,0.5960856676101685,0.6781517267227173,0.5652744174003601,0.5707482695579529
31,0.07364142686128616,0.5983675718307495,0.001652759499847889,0.6764948964118958,0.567172646522522,0.5682026147842407,0.09418000280857086,0.6105726957321167,0.6737983226776123,0.5727168321609497,0.592825174331665
32,0.0850314274430275,0.6125453114509583,0.0016273627988994122,0.6713623404502869,0.576894998550415,0.5788863301277161,0.0914333313703537,0.629062831401825,0.6666762232780457,0.5857389569282532,0.6035525798797607
33,0.09357856959104538,0.62543785572052,0.0016012806445360184,0.6660735011100769,0.5856257081031799,0.5885475873947144,0.11857333034276962,0.6397889852523804,0.6609592437744141,0.5993161201477051,0.5790957808494568
34,0.09905000030994415,0.6372528076171875,0.0015745414420962334,0.6607567667961121,0.5938108563423157,0.597426176071167,0.1074666678905487,0.6585394144058228,0.6524621248245239,0.607706606388092,0.6169947385787964
35,0.10142571479082108,0.6478879451751709,0.0015471746446564794,0.6556030511856079,0.6013312935829163,0.6052142381668091,0.10664000362157822,0.6635349988937378,0.649445652961731,0.6085248589515686,0.6302943229675293
36,0.1026357114315033,0.6578042507171631,0.001519210054539144,0.650378406047821,0.60821133852005,0.6129202842712402,0.13889333605766296,0.677705705165863,0.6417851448059082,0.6193310022354126,0.6387497782707214
37,0.10444428771734238,0.6670462489128113,0.001490678288973868,0.645210862159729,0.6148418188095093,0.6195580959320068,0.13444000482559204,0.6888715028762817,0.6353718638420105,0.6286581754684448,0.6390390992164612
38,0.10336428880691528,0.6756019592285156,0.0014616105472669005,0.6401430368423462,0.6207742691040039,0.6261961460113525,0.15206000208854675,0.6992579698562622,0.6288732290267944,0.6360941529273987,0.6479831337928772
39,0.10532714426517487,0.6834654211997986,0.001432038494385779,0.6351765394210815,0.6263192296028137,0.6317450404167175,0.09839333593845367,0.7103809118270874,0.6201746463775635,0.6458877921104431,0.6497402787208557
40,0.10550571233034134,0.6907995939254761,0.0014019946102052927,0.6303392648696899,0.6314169764518738,0.6374867558479309,0.09854000061750412,0.7185994982719421,0.6145031452178955,0.6521838307380676,0.6547544598579407
41,0.1051357164978981,0.6976754069328308,0.0013715116074308753,0.6256105899810791,0.6363983750343323,0.6422248482704163,0.1374666690826416,0.7236257195472717,0.6118791103363037,0.6508098244667053,0.6741416454315186
42,0.10754428803920746,0.704147219657898,0.0013406230136752129,0.6210138201713562,0.641117513179779,0.6473084092140198,0.15782000124454498,0.7287870049476624,0.6063259840011597,0.6591731309890747,0.6636039018630981
43,0.10826999694108963,0.7101812958717346,0.0013093624729663134,0.6164785027503967,0.6452531814575195,0.6516332626342773,0.12124666571617126,0.7417965531349182,0.5965837240219116,0.6663874387741089,0.6808741688728333
44,0.10930000245571136,0.7158153653144836,0.001277764211408794,0.6121370196342468,0.6494093537330627,0.6556930541992188,0.14327333867549896,0.7429861426353455,0.5945559740066528,0.6674715280532837,0.6803468465805054
45,0.11071571707725525,0.7214312553405762,0.0012458626879379153,0.6077185869216919,0.653240978717804,0.6600760221481323,0.12369333207607269,0.7554305791854858,0.584014892578125,0.6779900193214417,0.6868642568588257
46,0.11344999819993973,0.7265328168869019,0.0012136929435655475,0.6034673452377319,0.6569465398788452,0.6636425256729126,0.1500866711139679,0.7592393159866333,0.5812175273895264,0.6776691675186157,0.6965211629867554
47,0.11544857174158096,0.7314801812171936,0.001181290135718882,0.59929358959198,0.6604788899421692,0.6672534942626953,0.12028666585683823,0.7619328498840332,0.5782199501991272,0.6808295845985413,0.6952576041221619
48,0.12013142555952072,0.7360787391662598,0.0011486895382404327,0.5953041911125183,0.6636239290237427,0.6708335280418396,0.1573866605758667,0.7720159888267517,0.5677602887153625,0.6929833889007568,0.6926509141921997
49,0.12272142618894577,0.7406668066978455,0.0011159268906340003,0.5912867188453674,0.6670907735824585,0.6741564869880676,0.1231599971652031,0.7774020433425903,0.5630568265914917,0.6942345499992371,0.7028135061264038
50,0.12546572089195251,0.744907796382904,0.0010830380488187075,0.5874393582344055,0.6701313257217407,0.6772832870483398,0.14589999616146088,0.7789621353149414,0.56130450963974,0.6958659887313843,0.7016741633415222
51,0.12889714539051056,0.7491804957389832,0.0010500589851289988,0.5834612250328064,0.673112154006958,0.6802065968513489,0.1474466621875763,0.7844895720481873,0.5569717288017273,0.7019777297973633,0.7021535634994507
52,0.13364142179489136,0.7531505823135376,0.0010170256718993187,0.5797165632247925,0.6760135889053345,0.6831178665161133,0.1509733349084854,0.7880290150642395,0.5528724789619446,0.7025405168533325,0.710465669631958
53,0.13751570880413055,0.7570096254348755,0.0009839743142947555,0.5760029554367065,0.6787785887718201,0.6862094402313232,0.1473066657781601,0.7950965762138367,0.5447823405265808,0.7077749967575073,0.7166224718093872
54,0.1398085653781891,0.7608097195625305,0.0009509410592727363,0.5724091529846191,0.6816322207450867,0.6892069578170776,0.14113333821296692,0.7979545593261719,0.5414479970932007,0.711452305316925,0.7151358723640442
55,0.14414428174495697,0.7645257115364075,0.0009179619373753667,0.5687212347984314,0.6842954754829407,0.6916932463645935,0.18213999271392822,0.8024309277534485,0.5364643335342407,0.7107988595962524,0.7288248538970947
56,0.14908857643604279,0.7677177786827087,0.0008850730955600739,0.5654575228691101,0.6865522265434265,0.6942495703697205,0.15702000260353088,0.8082295656204224,0.5303226709365845,0.7158355116844177,0.7320793867111206
57,0.15282714366912842,0.7712030410766602,0.0008523105061613023,0.5618919134140015,0.6892191767692566,0.6967154741287231,0.18636000156402588,0.8112873435020447,0.5264574289321899,0.7196665406227112,0.7311776876449585
58,0.15594999492168427,0.7744426131248474,0.000819709908682853,0.5585604310035706,0.6916621923446655,0.6991856098175049,0.16857999563217163,0.813748300075531,0.5232158303260803,0.7190880179405212,0.7382795810699463
59,0.15996713936328888,0.777722954750061,0.0007873070426285267,0.5551547408103943,0.6941930651664734,0.7016210556030273,0.1844266653060913,0.81746506690979,0.5182961225509644,0.72586590051651,0.7331778407096863
60,0.16356857120990753,0.7807624340057373,0.0007551372400484979,0.551888108253479,0.696441650390625,0.7038400769233704,0.15982000529766083,0.8208705186843872,0.5148898959159851,0.7309972047805786,0.7300208210945129
61,0.1668071448802948,0.7837219834327698,0.0007232357747852802,0.5486916303634644,0.6986168026924133,0.7062140703201294,0.2007399946451187,0.8239220380783081,0.5114426612854004,0.7304432392120361,0.7397744655609131
62,0.17135000228881836,0.7866713404655457,0.0006916375132277608,0.5454891324043274,0.700961709022522,0.7084106802940369,0.18539999425411224,0.8284938931465149,0.5050180554389954,0.7336201667785645,0.7444501519203186
63,0.17293143272399902,0.7895379066467285,0.0006603769725188613,0.5423307418823242,0.7031119465827942,0.7102994322776794,0.20133332908153534,0.8295867443084717,0.503250002861023,0.7340737581253052,0.7453018426895142
64,0.17613856494426727,0.7922032475471497,0.0006294883787631989,0.5393432378768921,0.705199658870697,0.7123884558677673,0.1958533376455307,0.8349459171295166,0.49785858392715454,0.739305317401886,0.7485001087188721
65,0.1792457103729248,0.7948493957519531,0.0005990054341964424,0.5363697409629822,0.7072715163230896,0.7144690752029419,0.1917133331298828,0.8358525037765503,0.49554187059402466,0.7419241666793823,0.7451200485229492
66,0.18244856595993042,0.7974638938903809,0.0005689615500159562,0.5334253311157227,0.7094403505325317,0.7161820530891418,0.1841733306646347,0.839672863483429,0.49125343561172485,0.7443442344665527,0.7506132125854492
67,0.18431143462657928,0.7999661564826965,0.0005393894971348345,0.5305594205856323,0.7113064527511597,0.7181833982467651,0.218666672706604,0.8415600061416626,0.4871402084827423,0.7470126152038574,0.7500700354576111
68,0.1865857094526291,0.8023459911346436,0.0005103216972202063,0.52778160572052,0.7132101655006409,0.7201969623565674,0.20677334070205688,0.8445678949356079,0.4841213524341583,0.748698353767395,0.754646897315979
69,0.18990571796894073,0.8045716881752014,0.00048178990255109966,0.5251525640487671,0.7149540781974792,0.7218223214149475,0.21004000306129456,0.8468429446220398,0.48082098364830017,0.7512626647949219,0.755182147026062
70,0.1917542815208435,0.8068684339523315,0.00045382531243376434,0.5224706530570984,0.7167837619781494,0.7234569191932678,0.2008933275938034,0.8498477935791016,0.4770340025424957,0.7522098422050476,0.7602697014808655
71,0.1950657069683075,0.8090489506721497,0.00042645851499401033,0.5198667645454407,0.7184954285621643,0.725394070148468,0.23098666965961456,0.8520736694335938,0.47362053394317627,0.7542790770530701,0.7619680762290955
72,0.19601428508758545,0.81105637550354,0.0003997193998657167,0.5174306035041809,0.7201123833656311,0.7267066836357117,0.21342000365257263,0.8541795015335083,0.47114869952201843,0.7568168044090271,0.7624812126159668
73,0.19868142902851105,0.8130083680152893,0.00037363721639849246,0.5150513052940369,0.7216442227363586,0.7283424139022827,0.20653332769870758,0.856200098991394,0.46766629815101624,0.7565361857414246,0.7679460644721985
74,0.20051999390125275,0.8149823546409607,0.0003482405445538461,0.512651801109314,0.7233470678329468,0.7298821210861206,0.2146800011396408,0.857585608959198,0.46577104926109314,0.7589539885520935,0.7668750882148743
75,0.20265285670757294,0.8166735172271729,0.00032355706207454205,0.510507345199585,0.7247205376625061,0.7311620712280273,0.23005999624729156,0.8601008653640747,0.4615766704082489,0.7623768448829651,0.767825186252594
76,0.20377856492996216,0.8183634281158447,0.000299613835522905,0.5084880590438843,0.7260242104530334,0.7324539422988892,0.23278667032718658,0.8616045117378235,0.4599432945251465,0.7638870477676392,0.7688814997673035
77,0.20586714148521423,0.8199583888053894,0.0002764370001386851,0.5064844489097595,0.727380633354187,0.7337821125984192,0.23153333365917206,0.8629924654960632,0.4571046829223633,0.7654598951339722,0.7690641283988953
78,0.20631000399589539,0.8215240240097046,0.00025405193446204066,0.5045498013496399,0.7286809682846069,0.7352967858314514,0.2363400012254715,0.8648057579994202,0.45489951968193054,0.7657731771469116,0.7738452553749084
79,0.20870713889598846,0.8229689002037048,0.00023248308571055532,0.5026863813400269,0.7298397421836853,0.7361140847206116,0.22482000291347504,0.8667619824409485,0.4523099362850189,0.7679368257522583,0.7737568616867065
80,0.21056142449378967,0.824350118637085,0.00021175405709072948,0.5009028911590576,0.7309378981590271,0.7373996376991272,0.22144000232219696,0.8680098652839661,0.4505532383918762,0.7684469819068909,0.7763473391532898
81,0.21102571487426758,0.8256611227989197,0.00019188752048648894,0.4992541968822479,0.7319591641426086,0.7386167049407959,0.23110666871070862,0.8694379329681396,0.4481850564479828,0.7697978019714355,0.7779276967048645
82,0.21359285712242126,0.8268125057220459,0.0001729051728034392,0.4977317452430725,0.7330630421638489,0.7393746376037598,0.23888666927814484,0.87000572681427,0.4470876157283783,0.7710902690887451,0.7772890329360962
83,0.21564142405986786,0.8279318809509277,0.00015482779417652637,0.4962671101093292,0.7338612675666809,0.7402926087379456,0.23716667294502258,0.871570348739624,0.44495949149131775,0.7723575830459595,0.7792942523956299
84,0.2171642929315567,0.8288672566413879,0.00013767514610663056,0.4950425326824188,0.7347047924995422,0.7409825325012207,0.22856000065803528,0.8724044561386108,0.44400501251220703,0.7724089026451111,0.780516505241394
85,0.21826285123825073,0.8299134969711304,0.00012146598601248115,0.4936918616294861,0.7355666160583496,0.7419704794883728,0.2393866628408432,0.8736717104911804,0.4416080117225647,0.7746927738189697,0.779789924621582
86,0.21930427849292755,0.8307724595069885,0.00010621803812682629,0.4926126003265381,0.7363173961639404,0.7426174879074097,0.23026666045188904,0.8743889927864075,0.44072332978248596,0.7738842368125916,0.7836226224899292
87,0.2200542837381363,0.8315062522888184,9.194797166856006e-05,0.4916363060474396,0.7369331121444702,0.7429856061935425,0.23314666748046875,0.8751040697097778,0.439412385225296,0.7754350304603577,0.7821798324584961
88,0.22099143266677856,0.8321925401687622,7.867138629080728e-05,0.4906749129295349,0.7374693155288696,0.743825376033783,0.23536667227745056,0.8757633566856384,0.4383501708507538,0.7766947150230408,0.7820093631744385
89,0.22121286392211914,0.8328225612640381,6.640281935688108e-05,0.4899388253688812,0.7380052804946899,0.7442477941513062,0.23599334061145782,0.8764088749885559,0.43748340010643005,0.7766123414039612,0.7834233641624451
90,0.2212499976158142,0.8333415985107422,5.5155665904749185e-05,0.4891880452632904,0.7383907437324524,0.7446869015693665,0.23267333209514618,0.8767947554588318,0.43688762187957764,0.777376115322113,0.7831011414527893
91,0.22256286442279816,0.8337289094924927,4.4942236854694784e-05,0.48866790533065796,0.7388535737991333,0.745048463344574,0.23571999371051788,0.8772938251495361,0.4361066222190857,0.778014600276947,0.7832895517349243
92,0.2238757163286209,0.8341630101203918,3.5773693525698036e-05,0.4880969226360321,0.7392322421073914,0.7453036308288574,0.23747333884239197,0.8776199221611023,0.43556272983551025,0.7780346274375916,0.7844238877296448
93,0.2240128517150879,0.8346053957939148,2.7660065825330094e-05,0.4875214397907257,0.7395267486572266,0.7456551194190979,0.23908667266368866,0.8779017329216003,0.4349442422389984,0.7781185507774353,0.7849411964416504
94,0.22483286261558533,0.8347453474998474,2.061022496491205e-05,0.48726916313171387,0.7395753860473633,0.7459288239479065,0.23973999917507172,0.8781790137290955,0.434638649225235,0.7786869406700134,0.7847331762313843
95,0.22482571005821228,0.8349620699882507,1.4631877093052026e-05,0.48695018887519836,0.739861249923706,0.745780885219574,0.2392600029706955,0.8782946467399597,0.43442076444625854,0.7788198590278625,0.7847753167152405
96,0.22444428503513336,0.8350545763969421,9.731562386150472e-06,0.48682355880737305,0.7398744225502014,0.7460073232650757,0.2387533336877823,0.878413200378418,0.43431296944618225,0.7789004445075989,0.7848899364471436
97,0.22489714622497559,0.8352991938591003,5.914639132242883e-06,0.48658037185668945,0.7401866912841797,0.7462250590324402,0.23928000032901764,0.8784898519515991,0.43422767519950867,0.7788201570510864,0.7853477001190186
98,0.22430428862571716,0.8352761268615723,3.1852796382736415e-06,0.486564964056015,0.7401017546653748,0.7461876273155212,0.24053333699703217,0.8785620331764221,0.4340895414352417,0.7792031168937683,0.7849428653717041
99,0.22445285320281982,0.8353630900382996,1.546469320601318e-06,0.486467182636261,0.7402338981628418,0.7462947964668274,0.23984000086784363,0.8785799741744995,0.4341067373752594,0.7789620757102966,0.7853414416313171
